RIC III Antoninus Pius 1283	http://numismatics.org/ocre/id/ric.3.ant.1283	148	149	AVRELIVS CAESAR ANTONINI AVG PII F	TR POT III COS II S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1284A (as)	http://numismatics.org/ocre/id/ric.3.ant.1284A_as	148	149	AVRELIVS CAESAR ANTONINI AVG PII F	TR POT III COS II S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1284A (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1284A_dupondius	148	149	AVRELIVS CAESAR ANTONINI AVG PII F	TR POT III COS II S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1284B (as)	http://numismatics.org/ocre/id/ric.3.ant.1284B_as	148	149	AVRELIVS CAESAR ANTONINI AVG PII F	TR POT III COS II S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1284B (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1284B_dupondius	148	149	AVRELIVS CAESAR ANTONINI AVG PII F	TR POT III COS II S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1285 (as)	http://numismatics.org/ocre/id/ric.3.ant.1285_as	148	149	AVRELIVS CAESAR ANTONINI AVG PII F	TR POT III COS II S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1285 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1285_dupondius	148	149	AVRELIVS CAESAR ANTONINI AVG PII F	TR POT III COS II S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1286 (as)	http://numismatics.org/ocre/id/ric.3.ant.1286_as	148	149	M AVRELIVS CAESAR AVG PII F	TR POT III COS II S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1286 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1286_dupondius	148	149	M AVRELIVS CAESAR AVG PII F	TR POT III COS II S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1287 (as)	http://numismatics.org/ocre/id/ric.3.ant.1287_as	148	149	M AVREL CAESAR AVG PII FIL	TR POT III COS II S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1287 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1287_dupondius	148	149	M AVREL CAESAR AVG PII FIL	TR POT III COS II S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1288A (as)	http://numismatics.org/ocre/id/ric.3.ant.1288A_as	148	149	AVRELIVS CAESAR AVG PII FIL	TR POT III COS II S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1288A (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1288A_dupondius	148	149	AVRELIVS CAESAR AVG PII FIL	TR POT III COS II S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1288B (as)	http://numismatics.org/ocre/id/ric.3.ant.1288B_as	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1288B (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1288B_dupondius	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1289 (as)	http://numismatics.org/ocre/id/ric.3.ant.1289_as	148	149	M AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT III COS II S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1289 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1289_dupondius	148	149	M AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT III COS II S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1290A (as)	http://numismatics.org/ocre/id/ric.3.ant.1290A_as	148	149	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT III COS II CLEM S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1290A (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1290A_dupondius	148	149	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT III COS II CLEM S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1290B (as)	http://numismatics.org/ocre/id/ric.3.ant.1290B_as	148	149	M AVRELIVS CAESAR AVG PII F	TR POT III COS II CLEM S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1290B (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1290B_dupondius	148	149	M AVRELIVS CAESAR AVG PII F	TR POT III COS II CLEM S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1291 (as)	http://numismatics.org/ocre/id/ric.3.ant.1291_as	148	149	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT III COS II CLEM S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1291 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1291_dupondius	148	149	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT III COS II CLEM S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1292 (as)	http://numismatics.org/ocre/id/ric.3.ant.1292_as	148	149	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT III COS II IVVENTAS S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1292 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1292_dupondius	148	149	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT III COS II IVVENTAS S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1293A (as)	http://numismatics.org/ocre/id/ric.3.ant.1293A_as	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II PIETAS S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1293A (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1293A_dupondius	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II PIETAS S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1293B (as)	http://numismatics.org/ocre/id/ric.3.ant.1293B_as	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II PIETAS S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1293B (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1293B_dupondius	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II PIETAS S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1294 (as)	http://numismatics.org/ocre/id/ric.3.ant.1294_as	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II PIETAS S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1294 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1294_dupondius	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II PIETAS S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1295 (as)	http://numismatics.org/ocre/id/ric.3.ant.1295_as	148	149	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT III COS II VIRTVS S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1295 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1295_dupondius	148	149	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT III COS II VIRTVS S C	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 441	http://numismatics.org/ocre/id/ric.3.ant.441	148	149	AVRELIVS CAESAR AVG PII F	CONCORDIA TR POT III COS II	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 442	http://numismatics.org/ocre/id/ric.3.ant.442	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 443	http://numismatics.org/ocre/id/ric.3.ant.443	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 444	http://numismatics.org/ocre/id/ric.3.ant.444	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 445Aa	http://numismatics.org/ocre/id/ric.3.ant.445Aa	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 445Ab	http://numismatics.org/ocre/id/ric.3.ant.445Ab	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 445Ac	http://numismatics.org/ocre/id/ric.3.ant.445Ac	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 445Ad	http://numismatics.org/ocre/id/ric.3.ant.445Ad	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 445Ba	http://numismatics.org/ocre/id/ric.3.ant.445Ba	148	149	AVRELIVS CAESAR AVG PII FIL	TR POT III COS II	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 445Bb	http://numismatics.org/ocre/id/ric.3.ant.445Bb	148	149	AVRELIVS CAESAR AVG PII FIL	TR POT III COS II	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 445Bc	http://numismatics.org/ocre/id/ric.3.ant.445Bc	148	149	AVRELIVS CAESAR AVG PII FIL	TR POT III COS II	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 445Bd	http://numismatics.org/ocre/id/ric.3.ant.445Bd	148	149	AVRELIVS CAESAR AVG PII FIL	TR POT III COS II	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 446	http://numismatics.org/ocre/id/ric.3.ant.446	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 447	http://numismatics.org/ocre/id/ric.3.ant.447	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 448a	http://numismatics.org/ocre/id/ric.3.ant.448a	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II CLEM	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 448B	http://numismatics.org/ocre/id/ric.3.ant.448B	148	149	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT III COS II CLEM	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 448C	http://numismatics.org/ocre/id/ric.3.ant.448C	148	149	M AVRELIVS CAESAR ANTONINI AVG PII F	TR POT III COS II CLEM	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 448D	http://numismatics.org/ocre/id/ric.3.ant.448D	148	149	M AVRELIVS CAESAR AVG PII F	TR POT III COS II CLEM	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 449 (aureus)	http://numismatics.org/ocre/id/ric.3.ant.449_aureus	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II PIETAS	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 449 (denarius)	http://numismatics.org/ocre/id/ric.3.ant.449_denarius	148	149	AVRELIVS CAESAR AVG PII F	TR POT III COS II PIETAS	Antoninus Pius	3	https://godot.date/id/RerSbThPiSDRT9sZTMb7ZB
RIC III Antoninus Pius 1296	http://numismatics.org/ocre/id/ric.3.ant.1296	149	150	AVRELIVS CAESAR ANTON AVG PII F	TR POT IIII COS II S C	Antoninus Pius	4	https://godot.date/id/N8bazoWxoh7SHyoZiXMzci
RIC III Antoninus Pius 1297	http://numismatics.org/ocre/id/ric.3.ant.1297	149	150	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT IIII COS VIRTVS S C	Antoninus Pius	4	https://godot.date/id/N8bazoWxoh7SHyoZiXMzci
RIC III Antoninus Pius 1298 (as)	http://numismatics.org/ocre/id/ric.3.ant.1298_as	149	150	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT IIII COS II S C	Antoninus Pius	4	https://godot.date/id/N8bazoWxoh7SHyoZiXMzci
RIC III Antoninus Pius 1298 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1298_dupondius	149	150	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT IIII COS II S C	Antoninus Pius	4	https://godot.date/id/N8bazoWxoh7SHyoZiXMzci
RIC III Antoninus Pius 1298A (as)	http://numismatics.org/ocre/id/ric.3.ant.1298A_as	149	150	AVRELIVS CAESAR AVG PII F	TR POT IIII COS II HONOS S C	Antoninus Pius	4	https://godot.date/id/N8bazoWxoh7SHyoZiXMzci
RIC III Antoninus Pius 1298A (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1298A_dupondius	149	150	AVRELIVS CAESAR AVG PII F	TR POT IIII COS II HONOS S C	Antoninus Pius	4	https://godot.date/id/N8bazoWxoh7SHyoZiXMzci
RIC III Antoninus Pius 1299 (as)	http://numismatics.org/ocre/id/ric.3.ant.1299_as	149	150	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT IIII COS II VIRTVS S C	Antoninus Pius	4	https://godot.date/id/N8bazoWxoh7SHyoZiXMzci
RIC III Antoninus Pius 1299 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1299_dupondius	149	150	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT IIII COS II VIRTVS S C	Antoninus Pius	4	https://godot.date/id/N8bazoWxoh7SHyoZiXMzci
RIC III Antoninus Pius 1300 (as)	http://numismatics.org/ocre/id/ric.3.ant.1300_as	149	150	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT IIII COS II VIRTVS S C	Antoninus Pius	4	https://godot.date/id/N8bazoWxoh7SHyoZiXMzci
RIC III Antoninus Pius 1300 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1300_dupondius	149	150	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT IIII COS II VIRTVS S C	Antoninus Pius	4	https://godot.date/id/N8bazoWxoh7SHyoZiXMzci
RIC III Antoninus Pius 450A	http://numismatics.org/ocre/id/ric.3.ant.450A	149	150	AVRELIVS CAESAR AVG PII FIL	TR POT IIII COS II	Antoninus Pius	4	https://godot.date/id/N8bazoWxoh7SHyoZiXMzci
RIC III Antoninus Pius 450B	http://numismatics.org/ocre/id/ric.3.ant.450B	149	150	AVRELIVS CAESAR AVG PII F	TR POT IIII COS II	Antoninus Pius	4	https://godot.date/id/N8bazoWxoh7SHyoZiXMzci
RIC III Antoninus Pius 451	http://numismatics.org/ocre/id/ric.3.ant.451	149	150	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT IIII COS II| CLEM	Antoninus Pius	4	https://godot.date/id/N8bazoWxoh7SHyoZiXMzci
RIC III Antoninus Pius 200A	http://numismatics.org/ocre/id/ric.3.ant.200A	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII | PAX	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 200B	http://numismatics.org/ocre/id/ric.3.ant.200B	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII | PAX	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 200C (aureus)	http://numismatics.org/ocre/id/ric.3.ant.200C_aureus	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII | PAX	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 200C (denarius)	http://numismatics.org/ocre/id/ric.3.ant.200C_denarius	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII | PAX	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 201	http://numismatics.org/ocre/id/ric.3.ant.201	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII | PIETAS	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 202a	http://numismatics.org/ocre/id/ric.3.ant.202a	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII | TRANQ	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 202b	http://numismatics.org/ocre/id/ric.3.ant.202b	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII | TRANQ	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 868	http://numismatics.org/ocre/id/ric.3.ant.868	150	151	ANTONINVS AVG PIVS P P IMP II	TR POT XIIII COS IIII S C	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 869	http://numismatics.org/ocre/id/ric.3.ant.869	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII S C	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 870	http://numismatics.org/ocre/id/ric.3.ant.870	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII S C	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 871A	http://numismatics.org/ocre/id/ric.3.ant.871A	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII ANNONA AVG S C	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 871B	http://numismatics.org/ocre/id/ric.3.ant.871B	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII ANNONA AVG S C	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 872	http://numismatics.org/ocre/id/ric.3.ant.872	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII MON AVG S C	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 873	http://numismatics.org/ocre/id/ric.3.ant.873	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII PIETAS S C	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 874	http://numismatics.org/ocre/id/ric.3.ant.874	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII ROMA S C	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 875	http://numismatics.org/ocre/id/ric.3.ant.875	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII ROMA S C	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 876	http://numismatics.org/ocre/id/ric.3.ant.876	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII S C	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 877	http://numismatics.org/ocre/id/ric.3.ant.877	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII ANNONA AVG S C	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 878	http://numismatics.org/ocre/id/ric.3.ant.878	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII MON AVG S C	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 879	http://numismatics.org/ocre/id/ric.3.ant.879	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII S C	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 880	http://numismatics.org/ocre/id/ric.3.ant.880	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII ANNONA AVG S C	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 881	http://numismatics.org/ocre/id/ric.3.ant.881	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII IVSTITIA AVG S C	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 882	http://numismatics.org/ocre/id/ric.3.ant.882	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII PIETATI AVG S C	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 883	http://numismatics.org/ocre/id/ric.3.ant.883	150	151	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XIIII COS IIII ROMA S C	Antoninus Pius	14	https://godot.date/id/2MoXmCPBofbcgE6KX5xHaZ
RIC III Antoninus Pius 1301	http://numismatics.org/ocre/id/ric.3.ant.1301	151	152	AVRELIVS CAESAR AVG PII FIL	TR POT VI COS II S C	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 1302A	http://numismatics.org/ocre/id/ric.3.ant.1302A	151	152	AVRELIVS CAESAR AVG PII FIL	TR POT VI COS II S C	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 1302Ba	http://numismatics.org/ocre/id/ric.3.ant.1302Ba	151	152	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT VI COS II S C	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 1302Bb	http://numismatics.org/ocre/id/ric.3.ant.1302Bb	151	152	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT VI COS II S C	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 1303	http://numismatics.org/ocre/id/ric.3.ant.1303	151	152	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT VI COS II HONOS S C	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 1304A	http://numismatics.org/ocre/id/ric.3.ant.1304A	151	152	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT VI COS II VIRTVS S C	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 1304B	http://numismatics.org/ocre/id/ric.3.ant.1304B	151	152	AVRELIVS CAESAR AVG PII FIL	TR POT VI COS II VIRTVS S C	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 1305A (as)	http://numismatics.org/ocre/id/ric.3.ant.1305A_as	151	152	AVRELIVS CAESAR AVG PII FIL	TR POT VI COS II S C	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 1305A (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1305A_dupondius	151	152	AVRELIVS CAESAR AVG PII FIL	TR POT VI COS II S C	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 1305B (as)	http://numismatics.org/ocre/id/ric.3.ant.1305B_as	151	152	AVRELIVS CAESAR AVG PII FIL	TR POT VI COS II S C	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 1305B (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1305B_dupondius	151	152	AVRELIVS CAESAR AVG PII FIL	TR POT VI COS II S C	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 1305C (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1305C_dupondius	151	152	AVRELIVS CAESAR AVG PII FIL	TR POT VI COS II S C	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 1306 (as)	http://numismatics.org/ocre/id/ric.3.ant.1306_as	151	152	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT VI COS II HONOS S C	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 1306 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1306_dupondius	151	152	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT VI COS II HONOS S C	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 1307 (as)	http://numismatics.org/ocre/id/ric.3.ant.1307_as	151	152	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT VI COS II VIRTVS S C	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 1307 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1307_dupondius	151	152	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT VI COS II VIRTVS S C	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
